"*Master* - Odessa > 177 > Power End > Hole 5 > Damage Accumulation",,,,,"*Master* - Odessa > 319 > Power End > Hole 1 > Damage Accumulation",,,,,
Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,
,,,,,10/16/2018 3:47:27 AM,0.9673464,0.9673464,0.9673464,,
,,,,,10/16/2018 3:48:28 AM,0.7615104,0.7615104,0.7615104,,
,,,,,10/16/2018 3:49:28 AM,0.7634108,0.7634108,0.7634108,,
,,,,,10/16/2018 3:51:29 AM,0.8273744,0.8273744,0.8273744,,
,,,,,10/16/2018 3:52:30 AM,0.6852565,0.6852565,0.6852565,,
,,,,,10/16/2018 3:53:31 AM,0.8959726,0.8959726,0.8959726,,
,,,,,10/16/2018 3:54:31 AM,0.95811,0.95811,0.95811,,
,,,,,10/16/2018 3:55:32 AM,0.728681,0.728681,0.728681,,
,,,,,10/16/2018 3:57:28 AM,0.7846355,0.7846355,0.7846355,,
,,,,,10/16/2018 3:58:29 AM,0.9689331,0.9689331,0.9689331,,
,,,,,10/16/2018 3:59:30 AM,0.7673725,0.7673725,0.7673725,,
,,,,,10/16/2018 4:00:30 AM,0.7008054,0.7008054,0.7008054,,
,,,,,10/16/2018 4:01:31 AM,0.8765106,0.8765106,0.8765106,,
,,,,,10/16/2018 4:02:31 AM,0.71975,0.71975,0.71975,,
,,,,,10/16/2018 4:03:32 AM,1.0221918,1.0221918,1.0221918,,
,,,,,10/16/2018 4:04:32 AM,0.8732752,0.8732752,0.8732752,,
,,,,,10/16/2018 4:05:33 AM,0.8164979,0.8164979,0.8164979,,
,,,,,10/16/2018 4:06:34 AM,0.876874,0.876874,0.876874,,
,,,,,10/16/2018 4:07:34 AM,1.0077501,1.0077501,1.0077501,,
,,,,,10/16/2018 4:08:35 AM,0.0015798,0.0015798,0.0015798,,
,,,,,10/16/2018 4:09:35 AM,0.0015468,0.0015468,0.0015468,,
,,,,,10/16/2018 4:10:35 AM,0.0015405,0.0015405,0.0015405,,
,,,,,10/16/2018 4:11:36 AM,0.0015665,0.0015665,0.0015665,,
,,,,,10/16/2018 4:12:36 AM,0.0015338,0.0015338,0.0015338,,
,,,,,10/16/2018 4:13:37 AM,0.0017022,0.0017022,0.0017022,,
,,,,,10/16/2018 4:14:37 AM,0.0015345,0.0015345,0.0015345,,
,,,,,10/16/2018 4:15:37 AM,0.0016047,0.0016047,0.0016047,,
,,,,,10/16/2018 4:16:38 AM,0.0016801,0.0016801,0.0016801,,
,,,,,10/16/2018 4:17:38 AM,0.0014789,0.0014789,0.0014789,,
,,,,,10/16/2018 4:18:39 AM,0.0015724,0.0015724,0.0015724,,
,,,,,10/16/2018 4:19:39 AM,0.0015965,0.0015965,0.0015965,,
,,,,,10/16/2018 4:20:39 AM,0.0016048,0.0016048,0.0016048,,
,,,,,10/16/2018 4:21:40 AM,0.0016317,0.0016317,0.0016317,,
,,,,,10/16/2018 4:22:40 AM,0.0017352,0.0017352,0.0017352,,
,,,,,10/16/2018 4:23:40 AM,0.0016625,0.0016625,0.0016625,,
,,,,,10/16/2018 4:24:41 AM,0.0015194,0.0015194,0.0015194,,
,,,,,10/16/2018 4:25:41 AM,0.0016355,0.0016355,0.0016355,,
,,,,,10/16/2018 4:26:42 AM,0.0016229,0.0016229,0.0016229,,
,,,,,10/16/2018 4:27:42 AM,0.0016152,0.0016152,0.0016152,,
,,,,,10/16/2018 4:28:42 AM,0.0015985,0.0015985,0.0015985,,
,,,,,10/16/2018 4:29:43 AM,0.0015621,0.0015621,0.0015621,,
,,,,,10/16/2018 4:30:43 AM,0.0015885,0.0015885,0.0015885,,
,,,,,10/16/2018 4:31:45 AM,0.0016953,0.0016953,0.0016953,,
,,,,,10/16/2018 4:32:44 AM,0.0015866,0.0015866,0.0015866,,
,,,,,10/16/2018 4:33:44 AM,0.0016042,0.0016042,0.0016042,,
,,,,,10/16/2018 4:34:44 AM,0.0016407,0.0016407,0.0016407,,
,,,,,10/16/2018 4:35:45 AM,0.00148,0.00148,0.00148,,
,,,,,10/16/2018 4:36:45 AM,0.001498,0.001498,0.001498,,
,,,,,10/16/2018 4:38:46 AM,0.0016395,0.0016395,0.0016395,,
,,,,,10/16/2018 4:39:47 AM,0.0016051,0.0016051,0.0016051,,
,,,,,10/16/2018 4:40:47 AM,0.0015374,0.0015374,0.0015374,,
,,,,,10/16/2018 4:41:47 AM,0.0015721,0.0015721,0.0015721,,
,,,,,10/16/2018 4:42:48 AM,0.001403,0.001403,0.001403,,
,,,,,10/16/2018 4:43:48 AM,0.0017093,0.0017093,0.0017093,,
,,,,,10/16/2018 4:44:48 AM,0.0017069,0.0017069,0.0017069,,
,,,,,10/16/2018 4:45:49 AM,0.0015307,0.0015307,0.0015307,,
,,,,,10/16/2018 4:46:49 AM,0.0015329,0.0015329,0.0015329,,
,,,,,10/16/2018 4:47:50 AM,0.0017793,0.0017793,0.0017793,,
,,,,,10/16/2018 4:48:50 AM,0.0015534,0.0015534,0.0015534,,
,,,,,10/16/2018 4:49:50 AM,0.0015659,0.0015659,0.0015659,,
,,,,,10/16/2018 4:50:51 AM,0.0016209,0.0016209,0.0016209,,
,,,,,10/16/2018 4:51:51 AM,0.0015767,0.0015767,0.0015767,,
,,,,,10/16/2018 4:52:52 AM,0.0015511,0.0015511,0.0015511,,
,,,,,10/16/2018 4:53:52 AM,0.001517,0.001517,0.001517,,
,,,,,10/16/2018 4:54:52 AM,0.0016309,0.0016309,0.0016309,,
,,,,,10/16/2018 4:55:53 AM,0.0016699,0.0016699,0.0016699,,
,,,,,10/16/2018 4:56:53 AM,0.0016506,0.0016506,0.0016506,,
,,,,,10/16/2018 4:57:54 AM,0.0015323,0.0015323,0.0015323,,
,,,,,10/16/2018 4:58:54 AM,0.0014865,0.0014865,0.0014865,,
,,,,,10/16/2018 4:59:54 AM,0.0015305,0.0015305,0.0015305,,
,,,,,10/16/2018 5:00:55 AM,0.0017619,0.0017619,0.0017619,,
,,,,,10/16/2018 5:01:55 AM,0.0015405,0.0015405,0.0015405,,
,,,,,10/16/2018 5:02:55 AM,0.0016193,0.0016193,0.0016193,,
,,,,,10/16/2018 5:03:56 AM,0.0015054,0.0015054,0.0015054,,
,,,,,10/16/2018 5:04:56 AM,0.0016542,0.0016542,0.0016542,,
,,,,,10/16/2018 5:05:57 AM,0.0016464,0.0016464,0.0016464,,
,,,,,10/16/2018 5:06:57 AM,0.0016019,0.0016019,0.0016019,,
,,,,,10/16/2018 5:07:57 AM,0.0016134,0.0016134,0.0016134,,
,,,,,10/16/2018 5:08:58 AM,0.0017048,0.0017048,0.0017048,,
,,,,,10/16/2018 5:09:58 AM,0.0017152,0.0017152,0.0017152,,
,,,,,10/16/2018 5:10:59 AM,0.0015059,0.0015059,0.0015059,,
,,,,,10/16/2018 5:11:59 AM,0.0015655,0.0015655,0.0015655,,
,,,,,10/16/2018 5:12:59 AM,0.0016775,0.0016775,0.0016775,,
,,,,,10/16/2018 5:14:00 AM,0.0015201,0.0015201,0.0015201,,
,,,,,10/16/2018 5:15:00 AM,0.0016202,0.0016202,0.0016202,,
,,,,,10/16/2018 5:16:01 AM,0.0016375,0.0016375,0.0016375,,
,,,,,10/16/2018 5:17:01 AM,0.0014948,0.0014948,0.0014948,,
,,,,,10/16/2018 5:18:01 AM,0.0015458,0.0015458,0.0015458,,
,,,,,10/16/2018 5:19:02 AM,0.0016307,0.0016307,0.0016307,,
,,,,,10/16/2018 5:20:02 AM,0.0015861,0.0015861,0.0015861,,
,,,,,10/16/2018 5:21:02 AM,0.0015814,0.0015814,0.0015814,,
,,,,,10/16/2018 5:22:03 AM,0.0015354,0.0015354,0.0015354,,
,,,,,10/16/2018 5:23:03 AM,0.0016193,0.0016193,0.0016193,,
,,,,,10/16/2018 5:24:04 AM,0.001599,0.001599,0.001599,,
,,,,,10/16/2018 5:25:04 AM,0.001517,0.001517,0.001517,,
,,,,,10/16/2018 5:26:04 AM,0.0016038,0.0016038,0.0016038,,
,,,,,10/16/2018 5:27:05 AM,0.0017601,0.0017601,0.0017601,,
,,,,,10/16/2018 5:28:05 AM,0.0016561,0.0016561,0.0016561,,
,,,,,10/16/2018 5:29:06 AM,0.001573,0.001573,0.001573,,
,,,,,10/16/2018 5:30:06 AM,0.0016863,0.0016863,0.0016863,,
,,,,,10/16/2018 5:31:06 AM,0.0016221,0.0016221,0.0016221,,
,,,,,10/16/2018 5:32:07 AM,0.0016895,0.0016895,0.0016895,,
,,,,,10/16/2018 5:33:07 AM,0.0016645,0.0016645,0.0016645,,
,,,,,10/16/2018 5:34:07 AM,0.0015007,0.0015007,0.0015007,,
,,,,,10/16/2018 5:35:08 AM,0.0015496,0.0015496,0.0015496,,
,,,,,10/16/2018 5:36:08 AM,0.001587,0.001587,0.001587,,
,,,,,10/16/2018 5:37:09 AM,0.0016852,0.0016852,0.0016852,,
,,,,,10/16/2018 5:38:09 AM,0.0015669,0.0015669,0.0015669,,
,,,,,10/16/2018 5:39:09 AM,0.0016334,0.0016334,0.0016334,,
,,,,,10/16/2018 5:40:11 AM,0.0015744,0.0015744,0.0015744,,
,,,,,10/16/2018 5:41:10 AM,0.0015553,0.0015553,0.0015553,,
,,,,,10/16/2018 5:42:11 AM,0.0016344,0.0016344,0.0016344,,
,,,,,10/16/2018 5:43:11 AM,0.001524,0.001524,0.001524,,
,,,,,10/16/2018 5:44:11 AM,0.0015451,0.0015451,0.0015451,,
,,,,,10/16/2018 5:45:12 AM,0.0015513,0.0015513,0.0015513,,
,,,,,10/16/2018 5:46:12 AM,0.0015597,0.0015597,0.0015597,,
,,,,,10/16/2018 5:47:12 AM,0.0015127,0.0015127,0.0015127,,
,,,,,10/16/2018 5:48:13 AM,0.0014626,0.0014626,0.0014626,,
,,,,,10/16/2018 5:49:13 AM,0.0016067,0.0016067,0.0016067,,
,,,,,10/16/2018 5:50:14 AM,0.0015772,0.0015772,0.0015772,,
,,,,,10/16/2018 5:51:14 AM,0.0015546,0.0015546,0.0015546,,
,,,,,10/16/2018 5:52:14 AM,0.0015014,0.0015014,0.0015014,,
,,,,,10/16/2018 5:53:15 AM,0.0016468,0.0016468,0.0016468,,
,,,,,10/16/2018 5:54:15 AM,0.0014103,0.0014103,0.0014103,,
,,,,,10/16/2018 5:55:15 AM,0.001449,0.001449,0.001449,,
,,,,,10/16/2018 5:56:16 AM,0.0016135,0.0016135,0.0016135,,
,,,,,10/16/2018 5:57:16 AM,0.0016507,0.0016507,0.0016507,,
,,,,,10/16/2018 5:58:16 AM,0.0015503,0.0015503,0.0015503,,
,,,,,10/16/2018 5:59:17 AM,0.0015693,0.0015693,0.0015693,,
,,,,,10/16/2018 6:00:17 AM,0.001524,0.001524,0.001524,,
,,,,,10/16/2018 6:01:18 AM,0.001567,0.001567,0.001567,,
,,,,,10/16/2018 6:02:18 AM,0.001534,0.001534,0.001534,,
,,,,,10/16/2018 6:03:18 AM,0.0016484,0.0016484,0.0016484,,
,,,,,10/16/2018 6:04:19 AM,0.0015858,0.0015858,0.0015858,,
,,,,,10/16/2018 6:05:19 AM,0.0016211,0.0016211,0.0016211,,
,,,,,10/16/2018 6:06:19 AM,0.0015346,0.0015346,0.0015346,,
,,,,,10/16/2018 6:07:20 AM,0.00156,0.00156,0.00156,,
,,,,,10/16/2018 6:08:21 AM,0.0015518,0.0015518,0.0015518,,
,,,,,10/16/2018 6:09:21 AM,0.0015777,0.0015777,0.0015777,,
,,,,,10/16/2018 6:10:21 AM,0.0015272,0.0015272,0.0015272,,
,,,,,10/16/2018 6:11:21 AM,0.0015913,0.0015913,0.0015913,,
,,,,,10/16/2018 6:12:22 AM,0.0016179,0.0016179,0.0016179,,
,,,,,10/16/2018 6:13:22 AM,0.0016494,0.0016494,0.0016494,,
,,,,,10/16/2018 6:14:23 AM,0.0015142,0.0015142,0.0015142,,
,,,,,10/16/2018 6:15:23 AM,0.0015472,0.0015472,0.0015472,,
,,,,,10/16/2018 6:16:23 AM,0.0017228,0.0017228,0.0017228,,
,,,,,10/16/2018 6:17:24 AM,0.0015024,0.0015024,0.0015024,,
,,,,,10/16/2018 6:18:26 AM,0.0016182,0.0016182,0.0016182,,
,,,,,10/16/2018 6:19:25 AM,0.0016085,0.0016085,0.0016085,,
,,,,,10/16/2018 6:20:25 AM,0.0015629,0.0015629,0.0015629,,
,,,,,10/16/2018 6:21:25 AM,0.0015258,0.0015258,0.0015258,,
,,,,,10/16/2018 6:22:26 AM,0.0014657,0.0014657,0.0014657,,
,,,,,10/16/2018 6:23:26 AM,0.0015627,0.0015627,0.0015627,,
,,,,,10/16/2018 6:24:27 AM,0.0016889,0.0016889,0.0016889,,
,,,,,10/16/2018 6:25:27 AM,0.0015308,0.0015308,0.0015308,,
,,,,,10/16/2018 6:26:27 AM,0.0015893,0.0015893,0.0015893,,
,,,,,10/16/2018 6:27:28 AM,0.0015943,0.0015943,0.0015943,,
,,,,,10/16/2018 6:28:28 AM,0.0015987,0.0015987,0.0015987,,
,,,,,10/16/2018 6:29:28 AM,0.0015419,0.0015419,0.0015419,,
,,,,,10/16/2018 6:30:29 AM,0.001617,0.001617,0.001617,,
,,,,,10/16/2018 6:31:29 AM,0.001515,0.001515,0.001515,,
,,,,,10/16/2018 6:32:30 AM,0.0015913,0.0015913,0.0015913,,
,,,,,10/16/2018 6:33:30 AM,0.0016417,0.0016417,0.0016417,,
,,,,,10/16/2018 6:34:30 AM,0.0016019,0.0016019,0.0016019,,
,,,,,10/16/2018 6:35:31 AM,0.0014508,0.0014508,0.0014508,,
,,,,,10/16/2018 6:36:31 AM,0.0015886,0.0015886,0.0015886,,
,,,,,10/16/2018 6:37:32 AM,0.001708,0.001708,0.001708,,
,,,,,10/16/2018 6:38:32 AM,0.0016085,0.0016085,0.0016085,,
,,,,,10/16/2018 6:39:32 AM,0.001633,0.001633,0.001633,,
,,,,,10/16/2018 6:40:33 AM,0.0016495,0.0016495,0.0016495,,
,,,,,10/16/2018 6:41:33 AM,0.0015648,0.0015648,0.0015648,,
,,,,,10/16/2018 6:42:33 AM,0.0016433,0.0016433,0.0016433,,
,,,,,10/16/2018 6:43:34 AM,0.0028103,0.0028103,0.0028103,,
,,,,,10/16/2018 6:44:34 AM,0.0023333,0.0023333,0.0023333,,
,,,,,10/16/2018 6:45:36 AM,0.0023503,0.0023503,0.0023503,,
,,,,,10/16/2018 6:46:35 AM,0.0018514,0.0018514,0.0018514,,
,,,,,10/16/2018 6:47:35 AM,0.002274,0.002274,0.002274,,
,,,,,10/16/2018 6:48:36 AM,0.0022868,0.0022868,0.0022868,,
,,,,,10/16/2018 6:49:36 AM,0.002162,0.002162,0.002162,,
,,,,,10/16/2018 6:50:37 AM,0.0023278,0.0023278,0.0023278,,
,,,,,10/16/2018 6:51:37 AM,0.0019358,0.0019358,0.0019358,,
,,,,,10/16/2018 6:52:37 AM,0.0023008,0.0023008,0.0023008,,
,,,,,10/16/2018 6:53:38 AM,0.0026574,0.0026574,0.0026574,,
,,,,,10/16/2018 6:54:38 AM,0.0021107,0.0021107,0.0021107,,
,,,,,10/16/2018 6:55:39 AM,0.002096,0.002096,0.002096,,
,,,,,10/16/2018 6:56:39 AM,0.0024592,0.0024592,0.0024592,,
,,,,,10/16/2018 6:57:40 AM,0.002704,0.002704,0.002704,,
,,,,,10/16/2018 6:58:40 AM,0.0022312,0.0022312,0.0022312,,
,,,,,10/16/2018 6:59:42 AM,0.0059096,0.0059096,0.0059096,,
,,,,,10/16/2018 7:00:41 AM,0.2188268,0.2188268,0.2188268,,
,,,,,10/16/2018 7:01:42 AM,0.2171829,0.2171829,0.2171829,,
,,,,,10/16/2018 7:02:42 AM,0.4551833,0.4551833,0.4551833,,
,,,,,10/16/2018 7:03:43 AM,0.539242,0.539242,0.539242,,
,,,,,10/16/2018 7:04:44 AM,0.689212,0.689212,0.689212,,
,,,,,10/16/2018 7:05:44 AM,0.7328581,0.7328581,0.7328581,,
,,,,,10/16/2018 7:06:45 AM,0.5829605,0.5829605,0.5829605,,
,,,,,10/16/2018 7:07:45 AM,0.5749465,0.5749465,0.5749465,,
,,,,,10/16/2018 7:08:46 AM,0.6618571,0.6618571,0.6618571,,
,,,,,10/16/2018 7:09:46 AM,0.7443224,0.7443224,0.7443224,,
,,,,,10/16/2018 7:10:47 AM,0.6443673,0.6443673,0.6443673,,
,,,,,10/16/2018 7:11:47 AM,0.5648259,0.5648259,0.5648259,,
,,,,,10/16/2018 7:12:48 AM,0.5150469,0.5150469,0.5150469,,
,,,,,10/16/2018 7:13:49 AM,0.6466446,0.6466446,0.6466446,,
,,,,,10/16/2018 7:14:49 AM,0.8471058,0.8471058,0.8471058,,
,,,,,10/16/2018 7:15:50 AM,0.602958,0.602958,0.602958,,
,,,,,10/16/2018 7:16:50 AM,0.6766355,0.6766355,0.6766355,,
,,,,,10/16/2018 7:17:51 AM,0.7965209,0.7965209,0.7965209,,
,,,,,10/16/2018 7:18:52 AM,0.6996812,0.6996812,0.6996812,,
,,,,,10/16/2018 7:19:52 AM,0.8252039,0.8252039,0.8252039,,
,,,,,10/16/2018 7:20:53 AM,0.6047534,0.6047534,0.6047534,,
,,,,,10/16/2018 7:21:53 AM,0.781126,0.781126,0.781126,,
,,,,,10/16/2018 7:22:54 AM,0.7052525,0.7052525,0.7052525,,
,,,,,10/16/2018 7:23:54 AM,0.7903023,0.7903023,0.7903023,,
,,,,,10/16/2018 7:24:55 AM,0.661571,0.661571,0.661571,,
,,,,,10/16/2018 7:25:56 AM,0.7562023,0.7562023,0.7562023,,
,,,,,10/16/2018 7:26:56 AM,0.7056941,0.7056941,0.7056941,,
,,,,,10/16/2018 7:27:57 AM,0.896949,0.896949,0.896949,,
,,,,,10/16/2018 7:28:57 AM,0.6602417,0.6602417,0.6602417,,
,,,,,10/16/2018 7:29:58 AM,0.7121446,0.7121446,0.7121446,,
,,,,,10/16/2018 7:30:58 AM,0.7646612,0.7646612,0.7646612,,
,,,,,10/16/2018 7:31:59 AM,0.7526513,0.7526513,0.7526513,,
,,,,,10/16/2018 7:33:00 AM,0.8133894,0.8133894,0.8133894,,
,,,,,10/16/2018 7:34:00 AM,0.6847161,0.6847161,0.6847161,,
,,,,,10/16/2018 7:35:01 AM,0.7310665,0.7310665,0.7310665,,
,,,,,10/16/2018 7:36:02 AM,0.9337398,0.9337398,0.9337398,,
,,,,,10/16/2018 7:37:02 AM,0.7566817,0.7566817,0.7566817,,
,,,,,10/16/2018 7:38:03 AM,0.6483299,0.6483299,0.6483299,,
,,,,,10/16/2018 7:39:03 AM,0.9025601,0.9025601,0.9025601,,
,,,,,10/16/2018 7:40:04 AM,0.6736629,0.6736629,0.6736629,,
,,,,,10/16/2018 7:41:05 AM,0.7316139,0.7316139,0.7316139,,
,,,,,10/16/2018 7:42:05 AM,0.917317,0.917317,0.917317,,
,,,,,10/16/2018 7:43:06 AM,0.7254517,0.7254517,0.7254517,,
,,,,,10/16/2018 7:44:06 AM,0.8030142,0.8030142,0.8030142,,
,,,,,10/16/2018 7:45:07 AM,0.7524718,0.7524718,0.7524718,,
,,,,,10/16/2018 7:46:07 AM,0.8270798,0.8270798,0.8270798,,
,,,,,10/16/2018 7:47:08 AM,0.7954354,0.7954354,0.7954354,,
,,,,,10/16/2018 7:48:09 AM,0.7206008,0.7206008,0.7206008,,
,,,,,10/16/2018 7:49:09 AM,0.8980301,0.8980301,0.8980301,,
,,,,,10/16/2018 7:50:10 AM,0.7009792,0.7009792,0.7009792,,
,,,,,10/16/2018 7:51:10 AM,0.9313359,0.9313359,0.9313359,,
,,,,,10/16/2018 7:52:11 AM,0.7221636,0.7221636,0.7221636,,
,,,,,10/16/2018 7:53:11 AM,0.9267456,0.9267456,0.9267456,,
,,,,,10/16/2018 7:54:12 AM,0.7131804,0.7131804,0.7131804,,
,,,,,10/16/2018 7:55:13 AM,0.8595275,0.8595275,0.8595275,,
,,,,,10/16/2018 7:56:13 AM,0.8541661,0.8541661,0.8541661,,
,,,,,10/16/2018 7:57:14 AM,1.031833,1.031833,1.031833,,
,,,,,10/16/2018 7:58:14 AM,0.7959183,0.7959183,0.7959183,,
,,,,,10/16/2018 7:59:15 AM,0.6766989,0.6766989,0.6766989,,
,,,,,10/16/2018 8:00:16 AM,0.7416876,0.7416876,0.7416876,,
,,,,,10/16/2018 8:01:16 AM,0.7352419,0.7352419,0.7352419,,
,,,,,10/16/2018 8:02:17 AM,0.859139,0.859139,0.859139,,
,,,,,10/16/2018 8:03:17 AM,0.7885635,0.7885635,0.7885635,,
,,,,,10/16/2018 8:04:18 AM,0.7402422,0.7402422,0.7402422,,
,,,,,10/16/2018 8:05:19 AM,0.7050383,0.7050383,0.7050383,,
,,,,,10/16/2018 8:06:19 AM,0.8422975,0.8422975,0.8422975,,
,,,,,10/16/2018 8:07:20 AM,0.7175171,0.7175171,0.7175171,,
,,,,,10/16/2018 8:08:20 AM,0.8387204,0.8387204,0.8387204,,
,,,,,10/16/2018 8:09:21 AM,0.7580605,0.7580605,0.7580605,,
,,,,,10/16/2018 8:10:23 AM,0.8638334,0.8638334,0.8638334,,
,,,,,10/16/2018 8:11:22 AM,0.7662892,0.7662892,0.7662892,,
,,,,,10/16/2018 8:12:23 AM,0.7452267,0.7452267,0.7452267,,
,,,,,10/16/2018 8:13:24 AM,0.968515,0.968515,0.968515,,
,,,,,10/16/2018 8:14:24 AM,0.746199,0.746199,0.746199,,
,,,,,10/16/2018 8:15:25 AM,0.9176613,0.9176613,0.9176613,,
,,,,,10/16/2018 8:16:25 AM,0.8568952,0.8568952,0.8568952,,
,,,,,10/16/2018 8:17:26 AM,0.7934879,0.7934879,0.7934879,,
,,,,,10/16/2018 8:18:27 AM,0.7176371,0.7176371,0.7176371,,
,,,,,10/16/2018 8:19:27 AM,0.7726394,0.7726394,0.7726394,,
,,,,,10/16/2018 8:20:28 AM,0.7749657,0.7749657,0.7749657,,
,,,,,10/16/2018 8:21:28 AM,0.0017078,0.0017078,0.0017078,,
,,,,,10/16/2018 8:22:29 AM,0.0015588,0.0015588,0.0015588,,
,,,,,10/16/2018 8:23:29 AM,0.0016146,0.0016146,0.0016146,,
,,,,,10/16/2018 8:24:30 AM,0.0017738,0.0017738,0.0017738,,
,,,,,10/16/2018 8:25:30 AM,0.0015548,0.0015548,0.0015548,,
,,,,,10/16/2018 8:26:30 AM,0.0015272,0.0015272,0.0015272,,
,,,,,10/16/2018 8:27:31 AM,0.0016895,0.0016895,0.0016895,,
,,,,,10/16/2018 8:28:31 AM,0.0016742,0.0016742,0.0016742,,
,,,,,10/16/2018 8:29:32 AM,0.0016889,0.0016889,0.0016889,,
,,,,,10/16/2018 8:30:32 AM,0.0016412,0.0016412,0.0016412,,
,,,,,10/16/2018 8:31:33 AM,0.0016389,0.0016389,0.0016389,,
,,,,,10/16/2018 8:32:33 AM,0.0014972,0.0014972,0.0014972,,
,,,,,10/16/2018 8:33:33 AM,0.0016787,0.0016787,0.0016787,,
,,,,,10/16/2018 8:34:34 AM,0.0016724,0.0016724,0.0016724,,
,,,,,10/16/2018 8:35:34 AM,0.0017099,0.0017099,0.0017099,,
,,,,,10/16/2018 8:36:34 AM,0.0015092,0.0015092,0.0015092,,
,,,,,10/16/2018 8:37:35 AM,0.0016025,0.0016025,0.0016025,,
,,,,,10/16/2018 8:38:35 AM,0.0018209,0.0018209,0.0018209,,
,,,,,10/16/2018 8:39:36 AM,0.0017724,0.0017724,0.0017724,,
,,,,,10/16/2018 8:40:36 AM,0.0014738,0.0014738,0.0014738,,
,,,,,10/16/2018 8:41:36 AM,0.0015581,0.0015581,0.0015581,,
,,,,,10/16/2018 8:42:37 AM,0.0015893,0.0015893,0.0015893,,
,,,,,10/16/2018 8:43:37 AM,0.0015464,0.0015464,0.0015464,,
,,,,,10/16/2018 8:44:37 AM,0.0016872,0.0016872,0.0016872,,
,,,,,10/16/2018 8:45:38 AM,0.0014825,0.0014825,0.0014825,,
,,,,,10/16/2018 8:46:38 AM,0.0016568,0.0016568,0.0016568,,
,,,,,10/16/2018 8:47:39 AM,0.001551,0.001551,0.001551,,
,,,,,10/16/2018 8:48:39 AM,0.001677,0.001677,0.001677,,
,,,,,10/16/2018 8:49:39 AM,0.0016274,0.0016274,0.0016274,,
,,,,,10/16/2018 8:50:40 AM,0.0016794,0.0016794,0.0016794,,
,,,,,10/16/2018 8:51:40 AM,0.0015361,0.0015361,0.0015361,,
,,,,,10/16/2018 8:52:41 AM,0.0015737,0.0015737,0.0015737,,
,,,,,10/16/2018 8:54:42 AM,0.0016147,0.0016147,0.0016147,,
,,,,,10/16/2018 8:55:43 AM,0.0016487,0.0016487,0.0016487,,
,,,,,10/16/2018 8:56:43 AM,0.0015714,0.0015714,0.0015714,,
,,,,,10/16/2018 8:57:43 AM,0.0014432,0.0014432,0.0014432,,
,,,,,10/16/2018 8:58:44 AM,0.0016604,0.0016604,0.0016604,,
,,,,,10/16/2018 8:59:44 AM,0.001634,0.001634,0.001634,,
,,,,,10/16/2018 9:00:45 AM,0.0016138,0.0016138,0.0016138,,
,,,,,10/16/2018 9:01:45 AM,0.001526,0.001526,0.001526,,
,,,,,10/16/2018 9:02:45 AM,0.0015858,0.0015858,0.0015858,,
,,,,,10/16/2018 9:03:46 AM,0.0016332,0.0016332,0.0016332,,
,,,,,10/16/2018 9:04:46 AM,0.0016845,0.0016845,0.0016845,,
,,,,,10/16/2018 9:05:46 AM,0.0015213,0.0015213,0.0015213,,
,,,,,10/16/2018 9:06:47 AM,0.0015202,0.0015202,0.0015202,,
,,,,,10/16/2018 9:07:47 AM,0.0016483,0.0016483,0.0016483,,
,,,,,10/16/2018 9:08:48 AM,0.0015125,0.0015125,0.0015125,,
,,,,,10/16/2018 9:09:48 AM,0.0015019,0.0015019,0.0015019,,
,,,,,10/16/2018 9:10:48 AM,0.0015804,0.0015804,0.0015804,,
,,,,,10/16/2018 9:11:49 AM,0.0015398,0.0015398,0.0015398,,
,,,,,10/16/2018 9:12:49 AM,0.0014835,0.0014835,0.0014835,,
,,,,,10/16/2018 9:13:50 AM,0.0014607,0.0014607,0.0014607,,
,,,,,10/16/2018 9:14:50 AM,0.00151,0.00151,0.00151,,
,,,,,10/16/2018 9:15:50 AM,0.0014894,0.0014894,0.0014894,,
,,,,,10/16/2018 9:16:51 AM,0.0014802,0.0014802,0.0014802,,
,,,,,10/16/2018 9:17:51 AM,0.0013941,0.0013941,0.0013941,,
,,,,,10/16/2018 9:18:51 AM,0.0016568,0.0016568,0.0016568,,
,,,,,10/16/2018 9:19:52 AM,0.0017362,0.0017362,0.0017362,,
,,,,,10/16/2018 9:20:52 AM,0.0016026,0.0016026,0.0016026,,
,,,,,10/16/2018 9:21:53 AM,0.0015888,0.0015888,0.0015888,,
,,,,,10/16/2018 9:22:53 AM,0.001479,0.001479,0.001479,,
,,,,,10/16/2018 9:23:53 AM,0.001509,0.001509,0.001509,,
,,,,,10/16/2018 9:24:54 AM,0.0015781,0.0015781,0.0015781,,
,,,,,10/16/2018 9:25:54 AM,0.00157,0.00157,0.00157,,
,,,,,10/16/2018 9:26:55 AM,0.0015752,0.0015752,0.0015752,,
,,,,,10/16/2018 9:27:55 AM,0.0015976,0.0015976,0.0015976,,
,,,,,10/16/2018 9:28:56 AM,0.0015192,0.0015192,0.0015192,,
,,,,,10/16/2018 9:29:56 AM,0.001568,0.001568,0.001568,,
,,,,,10/16/2018 9:30:56 AM,0.0016496,0.0016496,0.0016496,,
,,,,,10/16/2018 9:31:57 AM,0.001683,0.001683,0.001683,,
,,,,,10/16/2018 9:32:57 AM,0.0016352,0.0016352,0.0016352,,
,,,,,10/16/2018 9:33:58 AM,0.0014732,0.0014732,0.0014732,,
