"*Master* - Odessa > 54 > Power End > Hole 1 > Damage Accumulation",,,,,"*Master* - Odessa > 322 > Power End > Hole 1 > Damage Accumulation",,,,,
Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,
10/15/2018 6:18:11 PM,0.0016002,0.0016002,0.0016002,,10/15/2018 6:23:16 PM,0.001515,0.001515,0.001515,,
10/15/2018 6:19:11 PM,0.0016387,0.0016387,0.0016387,,10/15/2018 6:24:16 PM,0.0016079,0.0016079,0.0016079,,
10/15/2018 6:20:12 PM,0.0016628,0.0016628,0.0016628,,10/15/2018 6:25:17 PM,0.0014438,0.0014438,0.0014438,,
10/15/2018 6:21:12 PM,0.001533,0.001533,0.001533,,10/15/2018 6:26:17 PM,0.0015727,0.0015727,0.0015727,,
10/15/2018 6:22:12 PM,0.0015463,0.0015463,0.0015463,,10/15/2018 6:27:17 PM,0.0015314,0.0015314,0.0015314,,
10/15/2018 6:23:13 PM,0.001569,0.001569,0.001569,,10/15/2018 6:28:18 PM,0.0015963,0.0015963,0.0015963,,
10/15/2018 6:24:13 PM,0.0015608,0.0015608,0.0015608,,10/15/2018 6:29:18 PM,0.0015597,0.0015597,0.0015597,,
10/15/2018 6:25:14 PM,0.0016752,0.0016752,0.0016752,,10/15/2018 6:30:19 PM,0.0015504,0.0015504,0.0015504,,
10/15/2018 6:26:14 PM,0.0015739,0.0015739,0.0015739,,10/15/2018 6:31:19 PM,0.0015936,0.0015936,0.0015936,,
10/15/2018 6:27:14 PM,0.0015672,0.0015672,0.0015672,,10/15/2018 6:32:19 PM,0.001549,0.001549,0.001549,,
10/15/2018 6:28:15 PM,0.0016009,0.0016009,0.0016009,,10/15/2018 6:33:20 PM,0.0015544,0.0015544,0.0015544,,
10/15/2018 6:29:15 PM,0.0015806,0.0015806,0.0015806,,10/15/2018 6:34:20 PM,0.0014178,0.0014178,0.0014178,,
10/15/2018 6:30:15 PM,0.001614,0.001614,0.001614,,10/15/2018 6:35:20 PM,0.0015022,0.0015022,0.0015022,,
10/15/2018 6:31:16 PM,0.0016484,0.0016484,0.0016484,,10/15/2018 6:36:21 PM,0.0015147,0.0015147,0.0015147,,
10/15/2018 6:32:16 PM,0.0016087,0.0016087,0.0016087,,10/15/2018 6:37:21 PM,0.0014046,0.0014046,0.0014046,,
10/15/2018 6:33:17 PM,0.0014586,0.0014586,0.0014586,,10/15/2018 6:38:22 PM,0.0014487,0.0014487,0.0014487,,
10/15/2018 6:34:17 PM,0.0016029,0.0016029,0.0016029,,10/15/2018 6:39:22 PM,0.001483,0.001483,0.001483,,
10/15/2018 6:35:17 PM,0.0015848,0.0015848,0.0015848,,10/15/2018 6:40:22 PM,0.0015607,0.0015607,0.0015607,,
10/15/2018 6:36:18 PM,0.0015888,0.0015888,0.0015888,,10/15/2018 6:41:23 PM,0.0016241,0.0016241,0.0016241,,
10/15/2018 6:37:18 PM,0.0015205,0.0015205,0.0015205,,10/15/2018 6:42:23 PM,0.0016263,0.0016263,0.0016263,,
10/15/2018 6:38:18 PM,0.0016566,0.0016566,0.0016566,,10/15/2018 6:43:24 PM,0.0015151,0.0015151,0.0015151,,
10/15/2018 6:39:19 PM,0.0015454,0.0015454,0.0015454,,10/15/2018 6:44:24 PM,0.001395,0.001395,0.001395,,
10/15/2018 6:40:20 PM,0.0016887,0.0016887,0.0016887,,10/15/2018 6:45:24 PM,0.0014982,0.0014982,0.0014982,,
10/15/2018 6:41:20 PM,0.0015859,0.0015859,0.0015859,,10/15/2018 6:46:25 PM,0.0016083,0.0016083,0.0016083,,
10/15/2018 6:43:20 PM,0.0016237,0.0016237,0.0016237,,10/15/2018 6:47:25 PM,0.0015996,0.0015996,0.0015996,,
10/15/2018 6:44:21 PM,0.0015682,0.0015682,0.0015682,,10/15/2018 6:48:25 PM,0.0014976,0.0014976,0.0014976,,
10/15/2018 6:45:21 PM,0.0015847,0.0015847,0.0015847,,10/15/2018 6:49:26 PM,0.0013683,0.0013683,0.0013683,,
10/15/2018 6:46:21 PM,0.0014805,0.0014805,0.0014805,,10/15/2018 6:50:26 PM,0.0016116,0.0016116,0.0016116,,
10/15/2018 6:47:22 PM,0.0015296,0.0015296,0.0015296,,10/15/2018 6:51:27 PM,0.0015486,0.0015486,0.0015486,,
10/15/2018 6:48:22 PM,0.0016308,0.0016308,0.0016308,,10/15/2018 6:52:27 PM,0.0016768,0.0016768,0.0016768,,
10/15/2018 6:49:23 PM,0.0014941,0.0014941,0.0014941,,10/15/2018 6:53:27 PM,0.0014821,0.0014821,0.0014821,,
10/15/2018 6:50:23 PM,0.0015359,0.0015359,0.0015359,,10/15/2018 6:54:28 PM,0.001203,0.001203,0.001203,,
10/15/2018 6:51:23 PM,0.0014995,0.0014995,0.0014995,,10/15/2018 6:55:28 PM,0.0015628,0.0015628,0.0015628,,
10/15/2018 6:52:24 PM,0.0016295,0.0016295,0.0016295,,10/15/2018 6:56:29 PM,0.0014649,0.0014649,0.0014649,,
10/15/2018 6:53:24 PM,0.0016474,0.0016474,0.0016474,,10/15/2018 6:57:29 PM,0.0015323,0.0015323,0.0015323,,
10/15/2018 6:54:24 PM,0.0015902,0.0015902,0.0015902,,10/15/2018 6:58:29 PM,0.0016112,0.0016112,0.0016112,,
10/15/2018 6:55:25 PM,0.0015384,0.0015384,0.0015384,,10/15/2018 6:59:30 PM,0.0014196,0.0014196,0.0014196,,
10/15/2018 6:56:25 PM,0.0015585,0.0015585,0.0015585,,10/15/2018 7:00:30 PM,0.0014951,0.0014951,0.0014951,,
10/15/2018 6:57:26 PM,0.0015727,0.0015727,0.0015727,,10/15/2018 7:01:30 PM,0.0014621,0.0014621,0.0014621,,
10/15/2018 6:58:26 PM,0.0015905,0.0015905,0.0015905,,10/15/2018 7:02:31 PM,0.0015332,0.0015332,0.0015332,,
10/15/2018 6:59:26 PM,0.0015669,0.0015669,0.0015669,,10/15/2018 7:03:31 PM,0.0016103,0.0016103,0.0016103,,
10/15/2018 7:00:27 PM,0.0016679,0.0016679,0.0016679,,10/15/2018 7:04:32 PM,0.0013537,0.0013537,0.0013537,,
10/15/2018 7:01:27 PM,0.0016018,0.0016018,0.0016018,,10/15/2018 7:05:33 PM,0.0014869,0.0014869,0.0014869,,
10/15/2018 7:02:27 PM,0.0015809,0.0015809,0.0015809,,10/15/2018 7:06:33 PM,0.0015693,0.0015693,0.0015693,,
10/15/2018 7:03:28 PM,0.0015326,0.0015326,0.0015326,,10/15/2018 7:08:33 PM,0.0014902,0.0014902,0.0014902,,
10/15/2018 7:04:28 PM,0.0015676,0.0015676,0.0015676,,10/15/2018 7:09:34 PM,0.0015017,0.0015017,0.0015017,,
10/15/2018 7:05:29 PM,0.0016065,0.0016065,0.0016065,,10/15/2018 7:10:34 PM,0.0015691,0.0015691,0.0015691,,
10/15/2018 7:06:29 PM,0.001557,0.001557,0.001557,,10/15/2018 7:11:35 PM,0.0014056,0.0014056,0.0014056,,
10/15/2018 7:07:29 PM,0.0016434,0.0016434,0.0016434,,10/15/2018 7:12:35 PM,0.0015232,0.0015232,0.0015232,,
10/15/2018 7:08:30 PM,0.0014889,0.0014889,0.0014889,,10/15/2018 7:13:35 PM,0.0013639,0.0013639,0.0013639,,
10/15/2018 7:09:30 PM,0.0016301,0.0016301,0.0016301,,10/15/2018 7:14:36 PM,0.0013755,0.0013755,0.0013755,,
10/15/2018 7:10:30 PM,0.0015656,0.0015656,0.0015656,,10/15/2018 7:15:36 PM,0.0014479,0.0014479,0.0014479,,
10/15/2018 7:11:31 PM,0.0015617,0.0015617,0.0015617,,10/15/2018 7:16:36 PM,0.0015011,0.0015011,0.0015011,,
10/15/2018 7:12:31 PM,0.0016236,0.0016236,0.0016236,,10/15/2018 7:17:37 PM,0.0015044,0.0015044,0.0015044,,
10/15/2018 7:13:32 PM,0.0016056,0.0016056,0.0016056,,10/15/2018 7:18:37 PM,0.0015222,0.0015222,0.0015222,,
10/15/2018 7:14:32 PM,0.0015393,0.0015393,0.0015393,,10/15/2018 7:19:38 PM,0.0014379,0.0014379,0.0014379,,
10/15/2018 7:15:32 PM,0.0015664,0.0015664,0.0015664,,10/15/2018 7:20:38 PM,0.0014392,0.0014392,0.0014392,,
10/15/2018 7:16:33 PM,0.0015569,0.0015569,0.0015569,,10/15/2018 7:21:38 PM,0.0015603,0.0015603,0.0015603,,
10/15/2018 7:17:33 PM,0.00166,0.00166,0.00166,,10/15/2018 7:22:39 PM,0.0014769,0.0014769,0.0014769,,
10/15/2018 7:18:33 PM,0.0016023,0.0016023,0.0016023,,10/15/2018 7:23:39 PM,0.0014453,0.0014453,0.0014453,,
10/15/2018 7:19:34 PM,0.0015995,0.0015995,0.0015995,,10/15/2018 7:24:40 PM,0.0015264,0.0015264,0.0015264,,
10/15/2018 7:20:34 PM,0.001571,0.001571,0.001571,,10/15/2018 7:25:40 PM,0.0013801,0.0013801,0.0013801,,
10/15/2018 7:21:34 PM,0.0015657,0.0015657,0.0015657,,10/15/2018 7:26:40 PM,0.0015303,0.0015303,0.0015303,,
10/15/2018 7:22:35 PM,0.0015454,0.0015454,0.0015454,,10/15/2018 7:27:41 PM,0.0015028,0.0015028,0.0015028,,
10/15/2018 7:23:35 PM,0.0014961,0.0014961,0.0014961,,10/15/2018 7:28:41 PM,0.0014753,0.0014753,0.0014753,,
10/15/2018 7:24:36 PM,0.001544,0.001544,0.001544,,10/15/2018 7:29:42 PM,0.0014606,0.0014606,0.0014606,,
10/15/2018 7:25:36 PM,0.0016078,0.0016078,0.0016078,,10/15/2018 7:30:42 PM,0.001451,0.001451,0.001451,,
10/15/2018 7:26:36 PM,0.0015957,0.0015957,0.0015957,,10/15/2018 7:31:42 PM,0.001547,0.001547,0.001547,,
10/15/2018 7:27:37 PM,0.0015804,0.0015804,0.0015804,,10/15/2018 7:32:43 PM,0.0013855,0.0013855,0.0013855,,
10/15/2018 7:28:37 PM,0.0016369,0.0016369,0.0016369,,10/15/2018 7:33:43 PM,0.0015727,0.0015727,0.0015727,,
10/15/2018 7:29:37 PM,0.0016588,0.0016588,0.0016588,,10/15/2018 7:34:44 PM,0.0015928,0.0015928,0.0015928,,
10/15/2018 7:30:38 PM,0.0016053,0.0016053,0.0016053,,10/15/2018 7:35:44 PM,0.0014294,0.0014294,0.0014294,,
10/15/2018 7:31:38 PM,0.0015435,0.0015435,0.0015435,,10/15/2018 7:36:44 PM,0.0015024,0.0015024,0.0015024,,
10/15/2018 7:32:38 PM,0.0016699,0.0016699,0.0016699,,10/15/2018 7:37:45 PM,0.0015143,0.0015143,0.0015143,,
10/15/2018 7:33:39 PM,0.0015856,0.0015856,0.0015856,,10/15/2018 7:38:45 PM,0.0014082,0.0014082,0.0014082,,
10/15/2018 7:34:39 PM,0.0014066,0.0014066,0.0014066,,10/15/2018 7:39:45 PM,0.0014622,0.0014622,0.0014622,,
10/15/2018 7:35:40 PM,0.0015154,0.0015154,0.0015154,,10/15/2018 7:40:46 PM,0.001589,0.001589,0.001589,,
10/15/2018 7:36:40 PM,0.0015063,0.0015063,0.0015063,,10/15/2018 7:41:46 PM,0.0013744,0.0013744,0.0013744,,
10/15/2018 7:37:40 PM,0.0015825,0.0015825,0.0015825,,10/15/2018 7:42:47 PM,0.0013133,0.0013133,0.0013133,,
10/15/2018 7:38:41 PM,0.0015841,0.0015841,0.0015841,,10/15/2018 7:43:47 PM,0.0015649,0.0015649,0.0015649,,
10/15/2018 7:39:41 PM,0.0015047,0.0015047,0.0015047,,10/15/2018 7:44:47 PM,0.0016851,0.0016851,0.0016851,,
10/15/2018 7:40:41 PM,0.0016129,0.0016129,0.0016129,,10/15/2018 7:45:48 PM,0.0015025,0.0015025,0.0015025,,
10/15/2018 7:41:42 PM,0.0016148,0.0016148,0.0016148,,10/15/2018 7:46:48 PM,0.0015108,0.0015108,0.0015108,,
10/15/2018 7:42:42 PM,0.0014337,0.0014337,0.0014337,,10/15/2018 7:47:49 PM,0.0015441,0.0015441,0.0015441,,
10/15/2018 7:43:42 PM,0.001513,0.001513,0.001513,,10/15/2018 7:48:49 PM,0.0014285,0.0014285,0.0014285,,
10/15/2018 7:44:43 PM,0.0016159,0.0016159,0.0016159,,10/15/2018 7:49:49 PM,0.0014083,0.0014083,0.0014083,,
10/15/2018 7:45:43 PM,0.0015665,0.0015665,0.0015665,,10/15/2018 7:50:50 PM,0.0014723,0.0014723,0.0014723,,
10/15/2018 7:46:44 PM,0.001577,0.001577,0.001577,,10/15/2018 7:51:50 PM,0.0014179,0.0014179,0.0014179,,
10/15/2018 7:47:44 PM,0.0016487,0.0016487,0.0016487,,10/15/2018 7:52:51 PM,0.0015654,0.0015654,0.0015654,,
10/15/2018 7:48:45 PM,0.0021359,0.0021359,0.0021359,,10/15/2018 7:53:51 PM,0.0013137,0.0013137,0.0013137,,
10/15/2018 7:49:45 PM,0.0016657,0.0016657,0.0016657,,10/15/2018 7:54:51 PM,0.0015102,0.0015102,0.0015102,,
10/15/2018 7:50:45 PM,0.0016876,0.0016876,0.0016876,,10/15/2018 7:55:52 PM,0.0015441,0.0015441,0.0015441,,
10/15/2018 7:51:46 PM,0.0017164,0.0017164,0.0017164,,10/15/2018 7:56:52 PM,0.0013916,0.0013916,0.0013916,,
10/15/2018 7:52:46 PM,0.0015451,0.0015451,0.0015451,,10/15/2018 7:57:53 PM,0.0015614,0.0015614,0.0015614,,
10/15/2018 7:53:46 PM,0.0015612,0.0015612,0.0015612,,10/15/2018 7:58:53 PM,0.001453,0.001453,0.001453,,
10/15/2018 7:54:47 PM,0.0015817,0.0015817,0.0015817,,10/15/2018 7:59:53 PM,0.0015005,0.0015005,0.0015005,,
10/15/2018 7:55:47 PM,0.0016119,0.0016119,0.0016119,,10/15/2018 8:00:54 PM,0.0016515,0.0016515,0.0016515,,
10/15/2018 7:56:47 PM,0.0015839,0.0015839,0.0015839,,10/15/2018 8:01:54 PM,0.0015575,0.0015575,0.0015575,,
10/15/2018 7:57:48 PM,0.0018732,0.0018732,0.0018732,,10/15/2018 8:02:55 PM,0.0016713,0.0016713,0.0016713,,
10/15/2018 7:58:48 PM,0.0018155,0.0018155,0.0018155,,10/15/2018 8:03:55 PM,0.0014152,0.0014152,0.0014152,,
10/15/2018 7:59:49 PM,0.0018421,0.0018421,0.0018421,,10/15/2018 8:04:55 PM,0.0014775,0.0014775,0.0014775,,
10/15/2018 8:00:49 PM,0.0016456,0.0016456,0.0016456,,10/15/2018 8:05:56 PM,0.0016449,0.0016449,0.0016449,,
10/15/2018 8:01:50 PM,0.028618,0.028618,0.028618,,10/15/2018 8:06:56 PM,0.001771,0.001771,0.001771,,
10/15/2018 8:02:50 PM,0.0017731,0.0017731,0.0017731,,10/15/2018 8:07:56 PM,0.0015332,0.0015332,0.0015332,,
10/15/2018 8:03:50 PM,0.0018919,0.0018919,0.0018919,,10/15/2018 8:08:57 PM,0.0014652,0.0014652,0.0014652,,
10/15/2018 8:04:51 PM,0.0016555,0.0016555,0.0016555,,10/15/2018 8:09:57 PM,0.001626,0.001626,0.001626,,
10/15/2018 8:05:51 PM,0.0016765,0.0016765,0.0016765,,10/15/2018 8:10:58 PM,0.0014712,0.0014712,0.0014712,,
10/15/2018 8:06:52 PM,0.0020452,0.0020452,0.0020452,,10/15/2018 8:11:58 PM,0.0014125,0.0014125,0.0014125,,
10/15/2018 8:07:52 PM,0.0018681,0.0018681,0.0018681,,10/15/2018 8:12:58 PM,0.0016216,0.0016216,0.0016216,,
10/15/2018 8:08:52 PM,0.0016285,0.0016285,0.0016285,,10/15/2018 8:13:59 PM,0.0017093,0.0017093,0.0017093,,
10/15/2018 8:09:53 PM,0.0018348,0.0018348,0.0018348,,10/15/2018 8:14:59 PM,0.0015345,0.0015345,0.0015345,,
10/15/2018 8:10:53 PM,0.0016407,0.0016407,0.0016407,,10/15/2018 8:16:00 PM,0.0015278,0.0015278,0.0015278,,
10/15/2018 8:11:54 PM,0.0015516,0.0015516,0.0015516,,10/15/2018 8:17:00 PM,0.0016134,0.0016134,0.0016134,,
10/15/2018 8:12:54 PM,0.0016786,0.0016786,0.0016786,,10/15/2018 8:18:01 PM,0.0015252,0.0015252,0.0015252,,
10/15/2018 8:13:54 PM,0.001685,0.001685,0.001685,,10/15/2018 8:19:01 PM,0.0015164,0.0015164,0.0015164,,
10/15/2018 8:14:55 PM,0.0018565,0.0018565,0.0018565,,10/15/2018 8:20:01 PM,0.0015452,0.0015452,0.0015452,,
10/15/2018 8:15:55 PM,0.0016504,0.0016504,0.0016504,,10/15/2018 8:21:02 PM,0.0014672,0.0014672,0.0014672,,
10/15/2018 8:16:57 PM,0.0017806,0.0017806,0.0017806,,10/15/2018 8:22:02 PM,0.0016411,0.0016411,0.0016411,,
10/15/2018 8:17:56 PM,0.0016841,0.0016841,0.0016841,,10/15/2018 8:23:03 PM,0.0015117,0.0015117,0.0015117,,
10/15/2018 8:18:56 PM,0.0016454,0.0016454,0.0016454,,10/15/2018 8:24:03 PM,0.0015706,0.0015706,0.0015706,,
10/15/2018 8:19:57 PM,0.0016822,0.0016822,0.0016822,,10/15/2018 8:25:03 PM,0.001549,0.001549,0.001549,,
10/15/2018 8:20:57 PM,0.0017651,0.0017651,0.0017651,,10/15/2018 8:26:04 PM,0.0015824,0.0015824,0.0015824,,
10/15/2018 8:21:57 PM,0.0016686,0.0016686,0.0016686,,10/15/2018 8:27:04 PM,0.001586,0.001586,0.001586,,
10/15/2018 8:22:58 PM,0.0016705,0.0016705,0.0016705,,10/15/2018 8:28:04 PM,0.0015757,0.0015757,0.0015757,,
10/15/2018 8:23:58 PM,0.0075384,0.0075384,0.0075384,,10/15/2018 8:29:05 PM,0.0016844,0.0016844,0.0016844,,
10/15/2018 8:24:59 PM,0.0017299,0.0017299,0.0017299,,10/15/2018 8:30:05 PM,0.0015223,0.0015223,0.0015223,,
10/15/2018 8:25:59 PM,0.001707,0.001707,0.001707,,10/15/2018 8:31:06 PM,0.001351,0.001351,0.001351,,
10/15/2018 8:26:59 PM,0.0017982,0.0017982,0.0017982,,10/15/2018 8:32:06 PM,0.0016043,0.0016043,0.0016043,,
10/15/2018 8:28:00 PM,0.0020256,0.0020256,0.0020256,,10/15/2018 8:33:07 PM,0.001544,0.001544,0.001544,,
10/15/2018 8:29:00 PM,0.001845,0.001845,0.001845,,10/15/2018 8:34:08 PM,0.0015603,0.0015603,0.0015603,,
10/15/2018 8:30:01 PM,0.0017853,0.0017853,0.0017853,,10/15/2018 8:35:07 PM,0.001629,0.001629,0.001629,,
10/15/2018 8:31:01 PM,0.0017845,0.0017845,0.0017845,,10/15/2018 8:36:08 PM,0.0015804,0.0015804,0.0015804,,
10/15/2018 8:32:01 PM,0.0016223,0.0016223,0.0016223,,10/15/2018 8:37:08 PM,0.0061973,0.0061973,0.0061973,,
10/15/2018 8:33:02 PM,0.001711,0.001711,0.001711,,10/15/2018 8:38:09 PM,0.0619311,0.0619311,0.0619311,,
10/15/2018 8:34:02 PM,0.0018337,0.0018337,0.0018337,,10/15/2018 8:40:10 PM,0.0723572,0.0723572,0.0723572,,
10/15/2018 8:35:03 PM,0.0015974,0.0015974,0.0015974,,10/15/2018 8:41:11 PM,0.1820962,0.1820962,0.1820962,,
10/15/2018 8:36:03 PM,0.0018082,0.0018082,0.0018082,,10/15/2018 8:42:12 PM,0.0382551,0.0382551,0.0382551,,
10/15/2018 8:37:03 PM,0.0020524,0.0020524,0.0020524,,10/15/2018 8:43:12 PM,0.0440108,0.0440108,0.0440108,,
10/15/2018 8:38:04 PM,0.0017834,0.0017834,0.0017834,,10/15/2018 8:44:13 PM,0.0928043,0.0928043,0.0928043,,
10/15/2018 8:39:04 PM,0.0021592,0.0021592,0.0021592,,10/15/2018 8:45:13 PM,0.0801271,0.0801271,0.0801271,,
10/15/2018 8:40:05 PM,0.001856,0.001856,0.001856,,10/15/2018 8:46:14 PM,0.1055578,0.1055578,0.1055578,,
10/15/2018 8:41:05 PM,0.0019003,0.0019003,0.0019003,,10/15/2018 8:47:14 PM,0.0050826,0.0050826,0.0050826,,
10/15/2018 8:42:05 PM,0.00197,0.00197,0.00197,,10/15/2018 8:48:15 PM,0.0481466,0.0481466,0.0481466,,
10/15/2018 8:43:06 PM,0.0017766,0.0017766,0.0017766,,10/15/2018 8:51:17 PM,0.1923262,0.1923262,0.1923262,,
10/15/2018 8:44:06 PM,0.0018199,0.0018199,0.0018199,,10/15/2018 8:53:18 PM,0.2597494,0.2597494,0.2597494,,
10/15/2018 8:45:07 PM,0.0020006,0.0020006,0.0020006,,10/15/2018 8:54:18 PM,0.3107807,0.3107807,0.3107807,,
10/15/2018 8:46:07 PM,0.0019885,0.0019885,0.0019885,,10/15/2018 8:55:19 PM,0.5185547,0.5185547,0.5185547,,
10/15/2018 8:47:07 PM,0.0018672,0.0018672,0.0018672,,10/15/2018 8:56:20 PM,0.5266339,0.5266339,0.5266339,,
10/15/2018 8:48:08 PM,0.0018172,0.0018172,0.0018172,,10/15/2018 8:58:21 PM,0.6717321,0.6717321,0.6717321,,
10/15/2018 8:49:08 PM,0.0023713,0.0023713,0.0023713,,10/15/2018 9:00:22 PM,0.5740609,0.5740609,0.5740609,,
10/15/2018 8:50:09 PM,0.0019855,0.0019855,0.0019855,,10/15/2018 9:01:23 PM,0.5977953,0.5977953,0.5977953,,
10/15/2018 8:51:09 PM,0.0024643,0.0024643,0.0024643,,10/15/2018 9:02:24 PM,0.5540869,0.5540869,0.5540869,,
10/15/2018 8:52:10 PM,0.1906617,0.1906617,0.1906617,,10/15/2018 9:03:24 PM,0.5541465,0.5541465,0.5541465,,
10/15/2018 8:53:10 PM,0.3010291,0.3010291,0.3010291,,10/15/2018 9:04:25 PM,0.5927964,0.5927964,0.5927964,,
10/15/2018 8:54:11 PM,0.2108595,0.2108595,0.2108595,,10/15/2018 9:05:27 PM,0.6371885,0.6371885,0.6371885,,
10/15/2018 8:55:11 PM,0.2301547,0.2301547,0.2301547,,10/15/2018 9:06:26 PM,0.7072498,0.7072498,0.7072498,,
10/15/2018 8:56:12 PM,0.2920808,0.2920808,0.2920808,,10/15/2018 9:07:27 PM,0.6597535,0.6597535,0.6597535,,
10/15/2018 8:57:12 PM,0.5778246,0.5778246,0.5778246,,10/15/2018 9:08:28 PM,0.5593348,0.5593348,0.5593348,,
10/15/2018 8:58:13 PM,0.7346281,0.7346281,0.7346281,,10/15/2018 9:09:28 PM,0.3007127,0.3007127,0.3007127,,
10/15/2018 8:59:14 PM,0.7214705,0.7214705,0.7214705,,10/15/2018 9:10:29 PM,0.5436771,0.5436771,0.5436771,,
10/15/2018 9:00:14 PM,0.9326313,0.9326313,0.9326313,,10/15/2018 9:11:30 PM,0.5949141,0.5949141,0.5949141,,
10/15/2018 9:01:15 PM,0.6752459,0.6752459,0.6752459,,10/15/2018 9:12:30 PM,0.5546465,0.5546465,0.5546465,,
10/15/2018 9:02:16 PM,0.636213,0.636213,0.636213,,10/15/2018 9:14:32 PM,0.6387742,0.6387742,0.6387742,,
10/15/2018 9:03:16 PM,0.5882405,0.5882405,0.5882405,,10/15/2018 9:15:32 PM,0.637067,0.637067,0.637067,,
10/15/2018 9:04:17 PM,0.8327009,0.8327009,0.8327009,,10/15/2018 9:16:33 PM,0.5261191,0.5261191,0.5261191,,
10/15/2018 9:05:17 PM,1.023029,1.023029,1.023029,,10/15/2018 9:17:34 PM,0.5502062,0.5502062,0.5502062,,
10/15/2018 9:06:18 PM,0.8291084,0.8291084,0.8291084,,10/15/2018 9:18:34 PM,0.5998383,0.5998383,0.5998383,,
10/15/2018 9:07:19 PM,0.8675739,0.8675739,0.8675739,,10/15/2018 9:19:35 PM,0.5648946,0.5648946,0.5648946,,
10/15/2018 9:08:19 PM,0.5284781,0.5284781,0.5284781,,10/15/2018 9:20:35 PM,0.6264632,0.6264632,0.6264632,,
10/15/2018 9:09:20 PM,0.587674,0.587674,0.587674,,10/15/2018 9:21:36 PM,0.5640275,0.5640275,0.5640275,,
10/15/2018 9:10:20 PM,0.5569962,0.5569962,0.5569962,,10/15/2018 9:22:37 PM,0.487907,0.487907,0.487907,,
10/15/2018 9:11:21 PM,0.5149234,0.5149234,0.5149234,,10/15/2018 9:23:37 PM,0.5314905,0.5314905,0.5314905,,
10/15/2018 9:12:21 PM,0.6077144,0.6077144,0.6077144,,10/15/2018 9:25:39 PM,0.5182666,0.5182666,0.5182666,,
10/15/2018 9:13:22 PM,0.5217723,0.5217723,0.5217723,,10/15/2018 9:26:39 PM,0.7096322,0.7096322,0.7096322,,
10/15/2018 9:14:23 PM,0.7741978,0.7741978,0.7741978,,10/15/2018 9:27:40 PM,0.5891214,0.5891214,0.5891214,,
10/15/2018 9:15:23 PM,0.9718556,0.9718556,0.9718556,,10/15/2018 9:28:41 PM,0.6627159,0.6627159,0.6627159,,
10/15/2018 9:16:24 PM,0.8144595,0.8144595,0.8144595,,10/15/2018 9:29:41 PM,0.6843327,0.6843327,0.6843327,,
10/15/2018 9:17:25 PM,0.5543551,0.5543551,0.5543551,,10/15/2018 9:30:42 PM,0.7128955,0.7128955,0.7128955,,
10/15/2018 9:18:27 PM,0.4717831,0.4717831,0.4717831,,10/15/2018 9:31:43 PM,0.6717491,0.6717491,0.6717491,,
10/15/2018 9:20:27 PM,0.8368063,0.8368063,0.8368063,,10/15/2018 9:33:44 PM,0.6493727,0.6493727,0.6493727,,
10/15/2018 9:22:29 PM,0.7603594,0.7603594,0.7603594,,10/15/2018 9:34:45 PM,0.6375502,0.6375502,0.6375502,,
10/15/2018 9:23:30 PM,0.777021,0.777021,0.777021,,10/15/2018 9:35:45 PM,0.6515642,0.6515642,0.6515642,,
10/15/2018 9:24:30 PM,0.7961642,0.7961642,0.7961642,,10/15/2018 9:36:46 PM,0.6547401,0.6547401,0.6547401,,
10/15/2018 9:25:31 PM,0.8933144,0.8933144,0.8933144,,10/15/2018 9:37:46 PM,0.6872453,0.6872453,0.6872453,,
10/15/2018 9:26:32 PM,0.597273,0.597273,0.597273,,10/15/2018 9:38:47 PM,0.5743273,0.5743273,0.5743273,,
10/15/2018 9:27:33 PM,0.8223611,0.8223611,0.8223611,,10/15/2018 9:39:48 PM,0.6333931,0.6333931,0.6333931,,
10/15/2018 9:28:33 PM,0.8514293,0.8514293,0.8514293,,10/15/2018 9:40:48 PM,0.6117131,0.6117131,0.6117131,,
10/15/2018 9:29:34 PM,1.0674102,1.0674102,1.0674102,,10/15/2018 9:41:49 PM,0.6418394,0.6418394,0.6418394,,
10/15/2018 9:30:35 PM,1.0492286,1.0492286,1.0492286,,10/15/2018 9:42:49 PM,0.6465464,0.6465464,0.6465464,,
10/15/2018 9:31:36 PM,0.739198,0.739198,0.739198,,10/15/2018 9:43:50 PM,0.6730475,0.6730475,0.6730475,,
10/15/2018 9:32:36 PM,0.778035,0.778035,0.778035,,10/15/2018 9:44:51 PM,0.7976768,0.7976768,0.7976768,,
10/15/2018 9:33:37 PM,0.9026478,0.9026478,0.9026478,,10/15/2018 9:45:52 PM,0.6275682,0.6275682,0.6275682,,
10/15/2018 9:34:38 PM,1.1144477,1.1144477,1.1144477,,10/15/2018 9:46:52 PM,0.5880221,0.5880221,0.5880221,,
10/15/2018 9:35:38 PM,1.0855512,1.0855512,1.0855512,,10/15/2018 9:47:53 PM,0.7091406,0.7091406,0.7091406,,
10/15/2018 9:36:39 PM,0.8959723,0.8959723,0.8959723,,10/15/2018 9:48:53 PM,0.8582206,0.8582206,0.8582206,,
10/15/2018 9:37:40 PM,1.2071339,1.2071339,1.2071339,,10/15/2018 9:49:54 PM,0.7142817,0.7142817,0.7142817,,
