"*Master* - Odessa > 45 > Power End > Hole 5 > Damage Accumulation",,,,,"*Master* - Odessa > 477 > Power End > Hole 5 > Damage Accumulation",,,,,
Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,Time (UTC), Avg(Damage), Min(Damage), Max(Damage),,
10/15/2018 6:22:23 PM,0.0022095,0.0022095,0.0022095,,10/15/2018 6:19:52 PM,0.0020056,0.0020056,0.0020056,,
10/15/2018 6:23:24 PM,0.0022966,0.0022966,0.0022966,,10/15/2018 6:20:52 PM,0.0018452,0.0018452,0.0018452,,
10/15/2018 6:24:24 PM,0.0022594,0.0022594,0.0022594,,10/15/2018 6:21:53 PM,0.0017607,0.0017607,0.0017607,,
10/15/2018 6:25:25 PM,0.0023015,0.0023015,0.0023015,,10/15/2018 6:22:53 PM,0.0017635,0.0017635,0.0017635,,
10/15/2018 6:26:26 PM,0.0023981,0.0023981,0.0023981,,10/15/2018 6:23:54 PM,0.0019959,0.0019959,0.0019959,,
10/15/2018 6:27:25 PM,0.0023501,0.0023501,0.0023501,,10/15/2018 6:24:54 PM,0.0018993,0.0018993,0.0018993,,
10/15/2018 6:28:26 PM,0.0023867,0.0023867,0.0023867,,10/15/2018 6:25:54 PM,0.0018512,0.0018512,0.0018512,,
10/15/2018 6:29:26 PM,0.002662,0.002662,0.002662,,10/15/2018 6:26:55 PM,0.0020046,0.0020046,0.0020046,,
10/15/2018 6:30:27 PM,0.0023529,0.0023529,0.0023529,,10/15/2018 6:27:55 PM,0.0019557,0.0019557,0.0019557,,
10/15/2018 6:31:27 PM,0.0023074,0.0023074,0.0023074,,10/15/2018 6:28:56 PM,0.0018757,0.0018757,0.0018757,,
10/15/2018 6:32:28 PM,0.0022535,0.0022535,0.0022535,,10/15/2018 6:29:56 PM,0.0018965,0.0018965,0.0018965,,
10/15/2018 6:33:28 PM,0.0022584,0.0022584,0.0022584,,10/15/2018 6:30:56 PM,0.0017727,0.0017727,0.0017727,,
10/15/2018 6:34:29 PM,0.0024347,0.0024347,0.0024347,,10/15/2018 6:32:57 PM,0.0018951,0.0018951,0.0018951,,
10/15/2018 6:35:29 PM,0.0023436,0.0023436,0.0023436,,10/15/2018 6:33:58 PM,0.0018332,0.0018332,0.0018332,,
10/15/2018 6:36:29 PM,0.0021366,0.0021366,0.0021366,,10/15/2018 6:34:58 PM,0.0019067,0.0019067,0.0019067,,
10/15/2018 6:37:30 PM,0.0024195,0.0024195,0.0024195,,10/15/2018 6:35:59 PM,0.0018249,0.0018249,0.0018249,,
10/15/2018 6:39:31 PM,0.0026383,0.0026383,0.0026383,,10/15/2018 6:36:59 PM,0.0016433,0.0016433,0.0016433,,
10/15/2018 6:40:31 PM,0.0021904,0.0021904,0.0021904,,10/15/2018 6:37:59 PM,0.0018905,0.0018905,0.0018905,,
10/15/2018 6:41:31 PM,0.0022991,0.0022991,0.0022991,,10/15/2018 6:39:00 PM,0.0018776,0.0018776,0.0018776,,
10/15/2018 6:42:32 PM,0.0023475,0.0023475,0.0023475,,10/15/2018 6:41:01 PM,0.001726,0.001726,0.001726,,
10/15/2018 6:43:32 PM,0.0021654,0.0021654,0.0021654,,10/15/2018 6:42:01 PM,0.0019788,0.0019788,0.0019788,,
10/15/2018 6:44:33 PM,0.0024004,0.0024004,0.0024004,,10/15/2018 6:43:02 PM,0.0019358,0.0019358,0.0019358,,
10/15/2018 6:45:33 PM,0.0021909,0.0021909,0.0021909,,10/15/2018 6:44:02 PM,0.001793,0.001793,0.001793,,
10/15/2018 6:46:33 PM,0.002566,0.002566,0.002566,,10/15/2018 6:45:03 PM,0.0017561,0.0017561,0.0017561,,
10/15/2018 6:47:34 PM,0.0021561,0.0021561,0.0021561,,10/15/2018 6:46:03 PM,0.0017639,0.0017639,0.0017639,,
10/15/2018 6:48:34 PM,0.0022795,0.0022795,0.0022795,,10/15/2018 6:47:03 PM,0.001842,0.001842,0.001842,,
10/15/2018 6:49:35 PM,0.0021032,0.0021032,0.0021032,,10/15/2018 6:48:04 PM,0.001732,0.001732,0.001732,,
10/15/2018 6:50:35 PM,0.0021081,0.0021081,0.0021081,,10/15/2018 6:49:04 PM,0.0018951,0.0018951,0.0018951,,
10/15/2018 6:51:36 PM,0.0021189,0.0021189,0.0021189,,10/15/2018 6:50:05 PM,0.0017279,0.0017279,0.0017279,,
10/15/2018 6:52:36 PM,0.0024572,0.0024572,0.0024572,,10/15/2018 6:51:05 PM,0.0018083,0.0018083,0.0018083,,
10/15/2018 6:53:36 PM,0.0024381,0.0024381,0.0024381,,10/15/2018 6:52:05 PM,0.0018425,0.0018425,0.0018425,,
10/15/2018 6:54:37 PM,0.0024222,0.0024222,0.0024222,,10/15/2018 6:53:06 PM,0.0017422,0.0017422,0.0017422,,
10/15/2018 6:55:37 PM,0.0023368,0.0023368,0.0023368,,10/15/2018 6:54:06 PM,0.0017339,0.0017339,0.0017339,,
10/15/2018 6:56:38 PM,0.0022163,0.0022163,0.0022163,,10/15/2018 6:55:07 PM,0.0017556,0.0017556,0.0017556,,
10/15/2018 6:57:38 PM,0.0023446,0.0023446,0.0023446,,10/15/2018 6:56:07 PM,0.0018249,0.0018249,0.0018249,,
10/15/2018 6:58:38 PM,0.0023402,0.0023402,0.0023402,,10/15/2018 6:57:07 PM,0.0019321,0.0019321,0.0019321,,
10/15/2018 6:59:39 PM,0.0019965,0.0019965,0.0019965,,10/15/2018 6:58:08 PM,0.0017214,0.0017214,0.0017214,,
10/15/2018 7:00:39 PM,0.0025448,0.0025448,0.0025448,,10/15/2018 6:59:08 PM,0.0017861,0.0017861,0.0017861,,
10/15/2018 7:01:40 PM,0.0022604,0.0022604,0.0022604,,10/15/2018 7:00:09 PM,0.0017399,0.0017399,0.0017399,,
10/15/2018 7:02:40 PM,0.0023578,0.0023578,0.0023578,,10/15/2018 7:01:09 PM,0.0017006,0.0017006,0.0017006,,
10/15/2018 7:03:41 PM,0.0021669,0.0021669,0.0021669,,10/15/2018 7:02:10 PM,0.0018734,0.0018734,0.0018734,,
10/15/2018 7:04:41 PM,0.0020851,0.0020851,0.0020851,,10/15/2018 7:03:10 PM,0.0018462,0.0018462,0.0018462,,
10/15/2018 7:05:41 PM,0.0023573,0.0023573,0.0023573,,10/15/2018 7:04:10 PM,0.0018147,0.0018147,0.0018147,,
10/15/2018 7:06:42 PM,0.0024519,0.0024519,0.0024519,,10/15/2018 7:05:11 PM,0.0016937,0.0016937,0.0016937,,
10/15/2018 7:07:42 PM,0.0022076,0.0022076,0.0022076,,10/15/2018 7:06:11 PM,0.0018286,0.0018286,0.0018286,,
10/15/2018 7:08:43 PM,0.0022961,0.0022961,0.0022961,,10/15/2018 7:07:12 PM,0.0015653,0.0015653,0.0015653,,
10/15/2018 7:09:43 PM,0.0025443,0.0025443,0.0025443,,10/15/2018 7:08:12 PM,0.0019279,0.0019279,0.0019279,,
10/15/2018 7:10:43 PM,0.0021336,0.0021336,0.0021336,,10/15/2018 7:09:13 PM,0.0019326,0.0019326,0.0019326,,
10/15/2018 7:11:44 PM,0.0021556,0.0021556,0.0021556,,10/15/2018 7:10:13 PM,0.0016433,0.0016433,0.0016433,,
10/15/2018 7:12:44 PM,0.0023202,0.0023202,0.0023202,,10/15/2018 7:11:13 PM,0.0018281,0.0018281,0.0018281,,
10/15/2018 7:13:45 PM,0.0023882,0.0023882,0.0023882,,10/15/2018 7:12:14 PM,0.0017519,0.0017519,0.0017519,,
10/15/2018 7:14:45 PM,0.0022682,0.0022682,0.0022682,,10/15/2018 7:13:14 PM,0.0017237,0.0017237,0.0017237,,
10/15/2018 7:15:46 PM,0.0023588,0.0023588,0.0023588,,10/15/2018 7:14:15 PM,0.0018134,0.0018134,0.0018134,,
10/15/2018 7:16:46 PM,0.0024185,0.0024185,0.0024185,,10/15/2018 7:15:15 PM,0.0018064,0.0018064,0.0018064,,
10/15/2018 7:17:46 PM,0.0021439,0.0021439,0.0021439,,10/15/2018 7:16:16 PM,0.0017399,0.0017399,0.0017399,,
10/15/2018 7:18:47 PM,0.0022179,0.0022179,0.0022179,,10/15/2018 7:17:16 PM,0.0017237,0.0017237,0.0017237,,
10/15/2018 7:19:47 PM,0.0022589,0.0022589,0.0022589,,10/15/2018 7:18:16 PM,0.0018111,0.0018111,0.0018111,,
10/15/2018 7:20:48 PM,0.0023701,0.0023701,0.0023701,,10/15/2018 7:19:17 PM,0.0018554,0.0018554,0.0018554,,
10/15/2018 7:21:49 PM,0.00245,0.00245,0.00245,,10/15/2018 7:20:17 PM,0.0017662,0.0017662,0.0017662,,
10/15/2018 7:22:48 PM,0.0022439,0.0022439,0.0022439,,10/15/2018 7:21:18 PM,0.0017293,0.0017293,0.0017293,,
10/15/2018 7:23:49 PM,0.0022168,0.0022168,0.0022168,,10/15/2018 7:22:18 PM,0.0017279,0.0017279,0.0017279,,
10/15/2018 7:24:49 PM,0.0022819,0.0022819,0.0022819,,10/15/2018 7:23:18 PM,0.0017473,0.0017473,0.0017473,,
10/15/2018 7:25:50 PM,0.0024229,0.0024229,0.0024229,,10/15/2018 7:24:19 PM,0.0016891,0.0016891,0.0016891,,
10/15/2018 7:26:50 PM,0.0020916,0.0020916,0.0020916,,10/15/2018 7:25:19 PM,0.0019145,0.0019145,0.0019145,,
10/15/2018 7:27:51 PM,0.0021679,0.0021679,0.0021679,,10/15/2018 7:26:20 PM,0.0017796,0.0017796,0.0017796,,
10/15/2018 7:28:51 PM,0.0022114,0.0022114,0.0022114,,10/15/2018 7:27:20 PM,0.0017584,0.0017584,0.0017584,,
10/15/2018 7:29:51 PM,0.0022178,0.0022178,0.0022178,,10/15/2018 7:28:21 PM,0.0018291,0.0018291,0.0018291,,
10/15/2018 7:30:52 PM,0.0023294,0.0023294,0.0023294,,10/15/2018 7:29:21 PM,0.0017843,0.0017843,0.0017843,,
10/15/2018 7:31:52 PM,0.002185,0.002185,0.002185,,10/15/2018 7:30:22 PM,0.0018221,0.0018221,0.0018221,,
10/15/2018 7:32:53 PM,0.0023015,0.0023015,0.0023015,,10/15/2018 7:31:22 PM,0.0017542,0.0017542,0.0017542,,
10/15/2018 7:33:53 PM,0.0022835,0.0022835,0.0022835,,10/15/2018 7:32:22 PM,0.0017464,0.0017464,0.0017464,,
10/15/2018 7:34:54 PM,0.0021884,0.0021884,0.0021884,,10/15/2018 7:33:23 PM,0.0018263,0.0018263,0.0018263,,
10/15/2018 7:35:54 PM,0.0021825,0.0021825,0.0021825,,10/15/2018 7:34:23 PM,0.0018586,0.0018586,0.0018586,,
10/15/2018 7:36:56 PM,0.0021243,0.0021243,0.0021243,,10/15/2018 7:35:24 PM,0.0017741,0.0017741,0.0017741,,
10/15/2018 7:37:55 PM,0.0022884,0.0022884,0.0022884,,10/15/2018 7:36:24 PM,0.0016623,0.0016623,0.0016623,,
10/15/2018 7:38:55 PM,0.0022491,0.0022491,0.0022491,,10/15/2018 7:37:25 PM,0.0019187,0.0019187,0.0019187,,
10/15/2018 7:39:56 PM,0.0021615,0.0021615,0.0021615,,10/15/2018 7:38:25 PM,0.001878,0.001878,0.001878,,
10/15/2018 7:40:56 PM,0.0025654,0.0025654,0.0025654,,10/15/2018 7:39:25 PM,0.0018549,0.0018549,0.0018549,,
10/15/2018 7:41:57 PM,0.0025492,0.0025492,0.0025492,,10/15/2018 7:40:26 PM,0.0017228,0.0017228,0.0017228,,
10/15/2018 7:42:57 PM,0.0023539,0.0023539,0.0023539,,10/15/2018 7:41:26 PM,0.0018171,0.0018171,0.0018171,,
10/15/2018 7:43:57 PM,0.0023911,0.0023911,0.0023911,,10/15/2018 7:42:27 PM,0.0019529,0.0019529,0.0019529,,
10/15/2018 7:44:58 PM,0.002397,0.002397,0.002397,,10/15/2018 7:43:27 PM,0.0019058,0.0019058,0.0019058,,
10/15/2018 7:45:58 PM,0.0024533,0.0024533,0.0024533,,10/15/2018 7:44:27 PM,0.0017593,0.0017593,0.0017593,,
10/15/2018 7:46:59 PM,0.0023226,0.0023226,0.0023226,,10/15/2018 7:45:28 PM,0.0018226,0.0018226,0.0018226,,
10/15/2018 7:47:59 PM,0.0019475,0.0019475,0.0019475,,10/15/2018 7:46:28 PM,0.0017949,0.0017949,0.0017949,,
10/15/2018 7:49:00 PM,0.0022565,0.0022565,0.0022565,,10/15/2018 7:47:29 PM,0.0016914,0.0016914,0.0016914,,
10/15/2018 7:50:00 PM,0.0022579,0.0022579,0.0022579,,10/15/2018 7:48:29 PM,0.0017866,0.0017866,0.0017866,,
10/15/2018 7:51:00 PM,0.0020474,0.0020474,0.0020474,,10/15/2018 7:49:30 PM,0.0018305,0.0018305,0.0018305,,
10/15/2018 7:52:01 PM,0.0023363,0.0023363,0.0023363,,10/15/2018 7:50:30 PM,0.0018184,0.0018184,0.0018184,,
10/15/2018 7:53:01 PM,0.0020411,0.0020411,0.0020411,,10/15/2018 7:51:30 PM,0.0017736,0.0017736,0.0017736,,
10/15/2018 7:54:02 PM,0.0020734,0.0020734,0.0020734,,10/15/2018 7:52:31 PM,0.0017279,0.0017279,0.0017279,,
10/15/2018 7:55:02 PM,0.0020505,0.0020505,0.0020505,,10/15/2018 7:53:31 PM,0.0016156,0.0016156,0.0016156,,
10/15/2018 7:56:02 PM,0.0024063,0.0024063,0.0024063,,10/15/2018 7:54:32 PM,0.001824,0.001824,0.001824,,
10/15/2018 7:57:03 PM,0.0023417,0.0023417,0.0023417,,10/15/2018 7:55:32 PM,0.0017417,0.0017417,0.0017417,,
10/15/2018 7:58:03 PM,0.0025732,0.0025732,0.0025732,,10/15/2018 7:56:33 PM,0.0018365,0.0018365,0.0018365,,
10/15/2018 7:59:04 PM,0.0021713,0.0021713,0.0021713,,10/15/2018 7:57:33 PM,0.0018822,0.0018822,0.0018822,,
10/15/2018 8:00:04 PM,0.0025576,0.0025576,0.0025576,,10/15/2018 7:58:34 PM,0.0025355,0.0025355,0.0025355,,
10/15/2018 8:01:04 PM,0.0020666,0.0020666,0.0020666,,10/15/2018 7:59:35 PM,0.001884,0.001884,0.001884,,
10/15/2018 8:02:05 PM,0.0023945,0.0023945,0.0023945,,10/15/2018 8:00:34 PM,0.0020379,0.0020379,0.0020379,,
10/15/2018 8:03:05 PM,0.0021821,0.0021821,0.0021821,,10/15/2018 8:01:35 PM,0.0018776,0.0018776,0.0018776,,
10/15/2018 8:04:06 PM,0.0021679,0.0021679,0.0021679,,10/15/2018 8:02:35 PM,0.0019025,0.0019025,0.0019025,,
10/15/2018 8:05:06 PM,0.0022188,0.0022188,0.0022188,,10/15/2018 8:03:36 PM,0.0019427,0.0019427,0.0019427,,
10/15/2018 8:06:07 PM,0.0023647,0.0023647,0.0023647,,10/15/2018 8:04:36 PM,0.0020328,0.0020328,0.0020328,,
10/15/2018 8:07:07 PM,0.0020993,0.0020993,0.0020993,,10/15/2018 8:05:36 PM,0.0018762,0.0018762,0.0018762,,
10/15/2018 8:08:07 PM,0.0023599,0.0023599,0.0023599,,10/15/2018 8:06:37 PM,0.035404,0.035404,0.035404,,
10/15/2018 8:09:08 PM,0.0024337,0.0024337,0.0024337,,10/15/2018 8:07:37 PM,0.0021645,0.0021645,0.0021645,,
10/15/2018 8:10:08 PM,0.002324,0.002324,0.002324,,10/15/2018 8:08:38 PM,0.0021132,0.0021132,0.0021132,,
10/15/2018 8:11:09 PM,0.0024293,0.0024293,0.0024293,,10/15/2018 8:09:38 PM,0.0021358,0.0021358,0.0021358,,
10/15/2018 8:12:09 PM,1.0409828,1.0409828,1.0409828,,10/15/2018 8:10:39 PM,0.0020564,0.0020564,0.0020564,,
10/15/2018 8:13:10 PM,0.0022609,0.0022609,0.0022609,,10/15/2018 8:11:39 PM,0.002182,0.002182,0.002182,,
10/15/2018 8:14:10 PM,0.0025013,0.0025013,0.0025013,,10/15/2018 8:12:40 PM,0.0023128,0.0023128,0.0023128,,
10/15/2018 8:15:11 PM,0.0020518,0.0020518,0.0020518,,10/15/2018 8:13:40 PM,0.0019654,0.0019654,0.0019654,,
10/15/2018 8:16:11 PM,0.0021023,0.0021023,0.0021023,,10/15/2018 8:14:40 PM,0.0018069,0.0018069,0.0018069,,
10/15/2018 8:17:11 PM,0.0022359,0.0022359,0.0022359,,10/15/2018 8:15:41 PM,0.0019201,0.0019201,0.0019201,,
10/15/2018 8:18:12 PM,0.0022633,0.0022633,0.0022633,,10/15/2018 8:16:41 PM,0.0018896,0.0018896,0.0018896,,
10/15/2018 8:19:12 PM,0.0021801,0.0021801,0.0021801,,10/15/2018 8:17:42 PM,0.0018203,0.0018203,0.0018203,,
10/15/2018 8:20:13 PM,0.0023617,0.0023617,0.0023617,,10/15/2018 8:18:42 PM,0.0019677,0.0019677,0.0019677,,
10/15/2018 8:21:14 PM,0.0023044,0.0023044,0.0023044,,10/15/2018 8:19:42 PM,0.0017861,0.0017861,0.0017861,,
10/15/2018 8:22:14 PM,0.0021909,0.0021909,0.0021909,,10/15/2018 8:20:43 PM,0.001982,0.001982,0.001982,,
10/15/2018 8:23:14 PM,0.002442,0.002442,0.002442,,10/15/2018 8:21:43 PM,0.0017736,0.0017736,0.0017736,,
10/15/2018 8:24:14 PM,0.0023764,0.0023764,0.0023764,,10/15/2018 8:22:44 PM,0.0020587,0.0020587,0.0020587,,
10/15/2018 8:25:15 PM,0.0020827,0.0020827,0.0020827,,10/15/2018 8:23:44 PM,0.0019935,0.0019935,0.0019935,,
10/15/2018 8:26:15 PM,0.0112593,0.0112593,0.0112593,,10/15/2018 8:24:45 PM,0.0019168,0.0019168,0.0019168,,
10/15/2018 8:27:16 PM,0.0023647,0.0023647,0.0023647,,10/15/2018 8:25:45 PM,0.0021178,0.0021178,0.0021178,,
10/15/2018 8:28:16 PM,0.0023921,0.0023921,0.0023921,,10/15/2018 8:26:45 PM,0.001891,0.001891,0.001891,,
10/15/2018 8:29:16 PM,0.0024768,0.0024768,0.0024768,,10/15/2018 8:27:46 PM,0.002213,0.002213,0.002213,,
10/15/2018 8:30:17 PM,0.0023191,0.0023191,0.0023191,,10/15/2018 8:28:46 PM,0.0020624,0.0020624,0.0020624,,
10/15/2018 8:31:17 PM,0.002473,0.002473,0.002473,,10/15/2018 8:29:47 PM,0.0021654,0.0021654,0.0021654,,
10/15/2018 8:32:18 PM,0.0025429,0.0025429,0.0025429,,10/15/2018 8:30:47 PM,0.0022758,0.0022758,0.0022758,,
10/15/2018 8:33:18 PM,0.0023481,0.0023481,0.0023481,,10/15/2018 8:31:47 PM,0.0020781,0.0020781,0.0020781,,
10/15/2018 8:34:18 PM,0.0024373,0.0024373,0.0024373,,10/15/2018 8:32:48 PM,0.0020337,0.0020337,0.0020337,,
10/15/2018 8:35:19 PM,0.0021791,0.0021791,0.0021791,,10/15/2018 8:33:48 PM,0.0020721,0.0020721,0.0020721,,
10/15/2018 8:36:20 PM,0.0023142,0.0023142,0.0023142,,10/15/2018 8:34:49 PM,0.0020518,0.0020518,0.0020518,,
10/15/2018 8:37:20 PM,0.0023547,0.0023547,0.0023547,,10/15/2018 8:35:50 PM,0.1945308,0.1945308,0.1945308,,
10/15/2018 8:38:20 PM,0.0024519,0.0024519,0.0024519,,10/15/2018 8:36:50 PM,0.2709005,0.2709005,0.2709005,,
10/15/2018 8:39:20 PM,0.0023769,0.0023769,0.0023769,,10/15/2018 8:38:52 PM,0.2175596,0.2175596,0.2175596,,
10/15/2018 8:41:21 PM,0.0026016,0.0026016,0.0026016,,10/15/2018 8:39:52 PM,0.4199926,0.4199926,0.4199926,,
10/15/2018 8:42:22 PM,0.0021977,0.0021977,0.0021977,,10/15/2018 8:40:53 PM,0.2008278,0.2008278,0.2008278,,
10/15/2018 8:43:22 PM,0.0022893,0.0022893,0.0022893,,10/15/2018 8:41:53 PM,0.3607165,0.3607165,0.3607165,,
10/15/2018 8:44:22 PM,0.0024479,0.0024479,0.0024479,,10/15/2018 8:42:54 PM,0.2266901,0.2266901,0.2266901,,
10/15/2018 8:45:23 PM,0.0025147,0.0025147,0.0025147,,10/15/2018 8:44:57 PM,0.2250397,0.2250397,0.2250397,,
10/15/2018 8:46:23 PM,0.0025487,0.0025487,0.0025487,,10/15/2018 8:45:56 PM,0.4298666,0.4298666,0.4298666,,
10/15/2018 8:47:24 PM,0.002626,0.002626,0.002626,,10/15/2018 8:46:57 PM,0.2088439,0.2088439,0.2088439,,
10/15/2018 8:48:27 PM,0.0025787,0.0025787,0.0025787,,10/15/2018 8:47:57 PM,0.4695031,0.4695031,0.4695031,,
10/15/2018 8:51:25 PM,0.0030573,0.0030573,0.0030573,,10/15/2018 8:48:58 PM,0.2106877,0.2106877,0.2106877,,
10/15/2018 8:52:26 PM,0.6562683,0.6562683,0.6562683,,10/15/2018 8:50:59 PM,0.2529342,0.2529342,0.2529342,,
10/15/2018 8:53:26 PM,0.7376504,0.7376504,0.7376504,,10/15/2018 8:52:00 PM,0.6710873,0.6710873,0.6710873,,
10/15/2018 8:54:27 PM,0.6769515,0.6769515,0.6769515,,10/15/2018 8:53:00 PM,0.8520393,0.8520393,0.8520393,,
10/15/2018 8:56:28 PM,0.6837197,0.6837197,0.6837197,,10/15/2018 8:54:01 PM,0.8651406,0.8651406,0.8651406,,
10/15/2018 8:57:29 PM,1.5362199,1.5362199,1.5362199,,10/15/2018 8:55:01 PM,0.499629,0.499629,0.499629,,
10/15/2018 8:58:30 PM,1.5186093,1.5186093,1.5186093,,10/15/2018 8:56:02 PM,0.5281653,0.5281653,0.5281653,,
10/15/2018 8:59:30 PM,1.3580201,1.3580201,1.3580201,,10/15/2018 8:57:03 PM,0.3190435,0.3190435,0.3190435,,
10/15/2018 9:00:31 PM,1.7028917,1.7028917,1.7028917,,10/15/2018 8:58:03 PM,1.3829298,1.3829298,1.3829298,,
10/15/2018 9:01:32 PM,1.4951576,1.4951576,1.4951576,,10/15/2018 8:59:04 PM,0.7286732,0.7286732,0.7286732,,
10/15/2018 9:02:32 PM,1.7957133,1.7957133,1.7957133,,10/15/2018 9:00:05 PM,0.891312,0.891312,0.891312,,
10/15/2018 9:03:33 PM,1.1809641,1.1809641,1.1809641,,10/15/2018 9:01:05 PM,1.0166901,1.0166901,1.0166901,,
10/15/2018 9:04:33 PM,1.4087777,1.4087777,1.4087777,,10/15/2018 9:02:06 PM,1.2565845,1.2565845,1.2565845,,
10/15/2018 9:05:34 PM,1.8244626,1.8244626,1.8244626,,10/15/2018 9:03:07 PM,0.7346482,0.7346482,0.7346482,,
10/15/2018 9:06:35 PM,1.5305842,1.5305842,1.5305842,,10/15/2018 9:04:07 PM,0.7262165,0.7262165,0.7262165,,
10/15/2018 9:07:36 PM,1.4662994,1.4662994,1.4662994,,10/15/2018 9:05:08 PM,0.6907637,0.6907637,0.6907637,,
10/15/2018 9:08:36 PM,1.237149,1.237149,1.237149,,10/15/2018 9:06:09 PM,1.5685215,1.5685215,1.5685215,,
10/15/2018 9:09:36 PM,1.3738057,1.3738057,1.3738057,,10/15/2018 9:07:09 PM,0.7432599,0.7432599,0.7432599,,
10/15/2018 9:10:37 PM,1.1362535,1.1362535,1.1362535,,10/15/2018 9:08:10 PM,0.833778,0.833778,0.833778,,
10/15/2018 9:11:38 PM,1.5129744,1.5129744,1.5129744,,10/15/2018 9:09:11 PM,0.7469191,0.7469191,0.7469191,,
10/15/2018 9:12:38 PM,1.7593627,1.7593627,1.7593627,,10/15/2018 9:10:11 PM,1.3855617,1.3855617,1.3855617,,
10/15/2018 9:13:39 PM,1.7373029,1.7373029,1.7373029,,10/15/2018 9:11:12 PM,0.8082039,0.8082039,0.8082039,,
10/15/2018 9:14:40 PM,2.0337535,2.0337535,2.0337535,,10/15/2018 9:12:13 PM,0.9274535,0.9274535,0.9274535,,
10/15/2018 9:15:40 PM,1.7213685,1.7213685,1.7213685,,10/15/2018 9:13:13 PM,1.2801158,1.2801158,1.2801158,,
10/15/2018 9:16:41 PM,1.8734655,1.8734655,1.8734655,,10/15/2018 9:14:14 PM,0.9179269,0.9179269,0.9179269,,
10/15/2018 9:17:42 PM,1.4927533,1.4927533,1.4927533,,10/15/2018 9:15:15 PM,0.9693118,0.9693118,0.9693118,,
10/15/2018 9:18:42 PM,1.4574555,1.4574555,1.4574555,,10/15/2018 9:16:17 PM,1.2787998,1.2787998,1.2787998,,
10/15/2018 9:19:43 PM,1.381245,1.381245,1.381245,,10/15/2018 9:17:16 PM,0.7109439,0.7109439,0.7109439,,
10/15/2018 9:20:43 PM,1.8680875,1.8680875,1.8680875,,10/15/2018 9:18:17 PM,0.8175397,0.8175397,0.8175397,,
10/15/2018 9:21:44 PM,2.175173,2.175173,2.175173,,10/15/2018 9:19:18 PM,1.4196142,1.4196142,1.4196142,,
10/15/2018 9:22:45 PM,1.9175628,1.9175628,1.9175628,,10/15/2018 9:20:18 PM,0.7449844,0.7449844,0.7449844,,
10/15/2018 9:23:45 PM,1.653518,1.653518,1.653518,,10/15/2018 9:21:19 PM,0.955889,0.955889,0.955889,,
10/15/2018 9:24:46 PM,1.8918641,1.8918641,1.8918641,,10/15/2018 9:22:20 PM,1.6055527,1.6055527,1.6055527,,
10/15/2018 9:25:47 PM,1.6376567,1.6376567,1.6376567,,10/15/2018 9:23:20 PM,0.9082001,0.9082001,0.9082001,,
10/15/2018 9:26:47 PM,1.6641124,1.6641124,1.6641124,,10/15/2018 9:24:21 PM,0.8972498,0.8972498,0.8972498,,
10/15/2018 9:27:48 PM,1.5618998,1.5618998,1.5618998,,10/15/2018 9:25:22 PM,0.84854,0.84854,0.84854,,
10/15/2018 9:28:49 PM,1.9420821,1.9420821,1.9420821,,10/15/2018 9:26:23 PM,0.8117544,0.8117544,0.8117544,,
10/15/2018 9:29:49 PM,1.8692633,1.8692633,1.8692633,,10/15/2018 9:27:24 PM,0.9803938,0.9803938,0.9803938,,
10/15/2018 9:30:50 PM,1.6407477,1.6407477,1.6407477,,10/15/2018 9:28:24 PM,0.6748524,0.6748524,0.6748524,,
10/15/2018 9:31:51 PM,1.8227042,1.8227042,1.8227042,,10/15/2018 9:29:26 PM,0.7569773,0.7569773,0.7569773,,
10/15/2018 9:32:51 PM,1.8184805,1.8184805,1.8184805,,10/15/2018 9:30:25 PM,0.7388647,0.7388647,0.7388647,,
10/15/2018 9:33:52 PM,1.6672663,1.6672663,1.6672663,,10/15/2018 9:31:26 PM,1.3172319,1.3172319,1.3172319,,
10/15/2018 9:34:53 PM,1.8295438,1.8295438,1.8295438,,10/15/2018 9:32:27 PM,0.8416433,0.8416433,0.8416433,,
10/15/2018 9:35:53 PM,1.3656835,1.3656835,1.3656835,,10/15/2018 9:33:27 PM,0.8646275,0.8646275,0.8646275,,
10/15/2018 9:36:54 PM,1.6162348,1.6162348,1.6162348,,10/15/2018 9:34:28 PM,0.7325831,0.7325831,0.7325831,,
10/15/2018 9:37:55 PM,1.9532617,1.9532617,1.9532617,,10/15/2018 9:35:29 PM,0.8567397,0.8567397,0.8567397,,
10/15/2018 9:38:55 PM,1.703877,1.703877,1.703877,,10/15/2018 9:36:29 PM,1.4241161,1.4241161,1.4241161,,
10/15/2018 9:39:56 PM,1.9340028,1.9340028,1.9340028,,10/15/2018 9:37:30 PM,0.9428618,0.9428618,0.9428618,,
10/15/2018 9:40:57 PM,2.00865,2.00865,2.00865,,10/15/2018 9:38:31 PM,0.7890205,0.7890205,0.7890205,,
10/15/2018 9:41:57 PM,2.0812483,2.0812483,2.0812483,,10/15/2018 9:39:31 PM,1.8091436,1.8091436,1.8091436,,
10/15/2018 9:42:58 PM,2.4000988,2.4000988,2.4000988,,10/15/2018 9:41:33 PM,0.8333277,0.8333277,0.8333277,,
10/15/2018 9:43:58 PM,1.5898039,1.5898039,1.5898039,,10/15/2018 9:42:33 PM,0.840107,0.840107,0.840107,,
